"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-13","2.8",",,W",,," 1521",",,W",,,"10.0",",,W","0.6",",,W",,,"  290",",,W","  270",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-14","5.5",",,W",,," 0945",",,W",,,"7.2",",,W","0.6",",,W",,,"  290",",,W","  280",",,W","9.8",",,W","14.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-15","2.4",",,W",,," 1312",",,W",,,"13.3",",,W","0.0",",,W",,,"  240",",,W","  250",",,W","7.2",",,W","10.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-16","2.8",",,W",,," 1748",",,W",,,"10.6",",,W","3.3",",,W",,,"   20",",,W","   20",",,W","7.2",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-17","3.3",",,W",,," 0901",",,W",,,"5.0",",,W","2.8",",,W",,,"   30",",,W","   30",",,W","6.7",",,W","9.4",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-18","3.6",",,W",,," 0727",",,W",,,"4.4",",,W","1.1",",,W",,,"  120",",,W","  100",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-19","3.1",",,W",,," 1935",",,W",,,"13.3",",,W","3.3",",,W",,,"  290",",,W","  290",",,W","8.1",",,W","13.4",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-20","4.0",",,W",,," 0946",",,W",,,"11.1",",,W","3.3",",,W",,,"  260",",,W","  280",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-21","5.5",",,W",,," 1547",",,W",,,"6.1",",,W","-1.0",",,W",,,"  330",",,W","  280",",,W","8.9",",,W","11.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-22","4.2",",,W",,," 1242",",,W",,,"7.8",",,W","-1.6",",,W",,,"  260",",,W","  280",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-23","3.4",",,W",,," 1331",",,W",,,"10.6",",,W","-1.6",",,W",,,"  320",",,W","  320",",,W","8.9",",,W","12.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-24","2.7",",,W",,," 1840",",,W",,,"5.6",",,W","0.6",",,W",,,"  130",",,W","  140",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-25","3.0",",,W",,," 1458",",,W",,,"2.2",",,W","0.6",",,W",,,"  330",",,W","  330",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-26","3.1",",,W",,," 2141",",,W",,,"9.4",",,W","0.6",",,W",,,"  330",",,W","  290",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-27","4.7",",,W",,," 1356",",,W",,,"10.0",",,W","4.4",",,W",,,"  270",",,W","  280",",,W","9.4",",,W","14.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-28","4.2",",,W",,," 1030",",,W",,,"9.4",",,W","3.3",",,W",,,"  320",",,W","  330",",,W","9.8",",,W","13.4",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-29","2.6",",,W",,," 1245",",,W",,,"12.2",",,W","5.6",",,W",,,"  330",",,W","  300",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-30","2.2",",,W",,," 1601",",,W",,,"12.2",",,W","3.3",",,W",,,"  150",",,W","  150",",,W","6.3",",,W","7.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-03-31","3.3",",,W",,," 1211",",,W",,,"12.2",",,W","6.7",",,W",,,"  170",",,W","  160",",,W","9.8",",,W","14.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-01","4.1",",,W",,," 1841",",,W",,,"18.9",",,W","6.1",",,W",,,"  310",",,W","  310",",,W","10.3",",,W","13.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-02","4.3",",,W",,," 1237",",,W",,,"8.9",",,W","2.8",",,W",,,"  320",",,W","  260",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-03","5.0",",,W",,," 1757",",,W",,,"10.0",",,W","0.6",",,W",,,"  340",",,W","  340",",,W","10.7",",,W","13.4",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-04","3.7",",,W",,," 1613",",,W",,,"7.2",",,W","-1.0",",,W",,,"  180",",,W","  180",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-05","3.4",",,W",,," 1534",",,W",,,"17.8",",,W","3.3",",,W",,,"  320",",,W","  270",",,W","7.2",",,W","10.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-06","4.2",",,W",,," 2130",",,W",,,"10.6",",,W","5.0",",,W",,,"  170",",,W","  170",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-07","5.3",",,W",,," 1450",",,W",,,"15.6",",,W","5.0",",,W",,,"  170",",,W","  170",",,W","10.7",",,W","14.8",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-08","3.3",",,W",,," 1549",",,W",,,"21.1",",,W","9.4",",,W",,,"  170",",,W","  170",",,W","7.2",",,W","8.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-09","3.7",",,W",,," 1825",",,W",,,"28.9",",,W","12.2",",,W",,,"  170",",,W","  170",",,W","8.9",",,W","12.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-10","3.0",",,W",,," 1626",",,W",,,"31.7",",,W","13.9",",,W",,,"  180",",,W","  180",",,W","8.1",",,W","10.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-11","3.4",",,W",,," 1804",",,W",,,"22.8",",,W","11.1",",,W",,,"   90",",,W","   90",",,W","9.4",",,W","12.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-12","3.5",",,W",,," 0726",",,W",,,"15.6",",,W","10.6",",,W",,,"  340",",,W","  290",",,W","8.1",",,W","11.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-13","3.3",",,W",,," 1749",",,W",,,"17.8",",,W","7.8",",,W",,,"  170",",,W","  180",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-14","2.6",",,W",,," 1300",",,W",,,"18.9",",,W","7.2",",,W",,,"  330",",,W","  280",",,W","7.6",",,W","11.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-15","3.7",",,W",,," 1140",",,W",,,"15.0",",,W","12.2",",,W",,,"  120",",,W","  100",",,W","6.3",",,W","7.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-16","4.7",",,W",,," 1944",",,W",,,"20.6",",,W","11.1",",,W",,,"  170",",,W","  180",",,W","10.3",",,W","14.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-17","2.6",",,W",,," 1316",",,W",,,"22.8",",,W","13.9",",,W",,,"   20",",,W","   10",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-18","5.1",",,W",,," 2331",",,W",,,"22.8",",,W","14.4",",,W",,,"  170",",,W","  190",",,W","9.8",",,W","13.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-19","5.3",",,W",,," 1850",",,W",,,"23.3",",,W","11.1",",,W",,,"  190",",,W","  170",",,W","12.5",",,W","17.4",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-20","4.6",",,W",,," 1253",",,W",,,"15.0",",,W","8.9",",,W",,,"  320",",,W","  270",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-21","3.8",",,W",,," 0758",",,W",,,"11.1",",,W","6.1",",,W",,,"   30",",,W","   30",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-22","4.2",",,W",,," 0825",",,W",,,"12.2",",,W","6.1",",,W",,,"  100",",,W","   50",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-23","3.2",",,W",,," 0935",",,W",,,"15.0",",,W","7.8",",,W",,,"   50",",,W","   50",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-24","4.5",",,W",,," 2357",",,W",,,"20.0",",,W","8.3",",,W",,,"  170",",,W","  310",",,W","10.7",",,W","17.0",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-25","4.3",",,W",,," 0145",",,W",,,"16.7",",,W","9.4",",,W",,,"  330",",,W","  330",",,W","11.6",",,W","16.1",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-26","2.4",",,W",,," 1329",",,W",,,"17.2",",,W","7.8",",,W",,,"  130",",,W","  140",",,W","6.7",",,W","7.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-27","2.2",",,W",,," 2147",",,W",,,"17.8",",,W","7.8",",,W",,,"  170",",,W","  160",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-28","4.1",",,W",,," 1642",",,W",,,"18.9",",,W","9.4",",,W",,,"  180",",,W","  170",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-29","5.1",",,W",,," 1731",",,W",,,"15.0",",,W","12.2",",,W",,,"  130",",,W","  130",",,W","9.4",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-04-30","3.6",",,W",,," 0756",",,W",,,"15.6",",,W","12.8",",,W",,,"  100",",,W","   70",",,W","7.2",",,W","9.8",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-01","3.7",",,W",,," 0650",",,W",,,"19.4",",,W","10.6",",,W",,,"  120",",,W","   40",",,W","7.2",",,W","8.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-02","2.7",",,W",,," 2324",",,W",,,"18.9",",,W","9.4",",,W",,,"  130",",,W","  130",",,W","5.8",",,W","6.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-03","4.6",",,W",,," 1245",",,W",,,"15.6",",,W","10.0",",,W",,,"  130",",,W","  100",",,W","8.9",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-04","4.6",",,W",,," 1732",",,W",,,"18.3",",,W","9.4",",,W",,,"  120",",,W","  120",",,W","9.4",",,W","10.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-05","3.8",",,W",,," 0142",",,W",,,"15.6",",,W","8.9",",,W",,,"  100",",,W","  110",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-06","4.0",",,W",,," 1952",",,W",,,"16.7",",,W","10.0",",,W",,,"   90",",,W","   80",",,W","6.7",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-07","5.1",",,W",,," 1333",",,W",,,"17.2",",,W","14.4",",,W",,,"  100",",,W","   70",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-08","2.2",",,W",,," 1354",",,W",,,"18.9",",,W","14.4",",,W",,,"  140",",,W","  140",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-09","1.6",",,W",,," 1250",",,W",,,"23.3",",,W","11.7",",,W",,,"  250",",,W","  250",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-10","2.9",",,W",,," 2113",",,W",,,"25.6",",,W","13.9",",,W",,,"  340",",,W","  330",",,W","7.2",",,W","9.8",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-11","2.6",",,W",,," 1713",",,W",,,"26.1",",,W","17.8",",,W",,,"  350",",,W","  360",",,W","8.9",",,W","11.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-12","4.5",",,W",,," 1001",",,W",,,"17.8",",,W","10.6",",,W",,,"  330",",,W","  270",",,W","9.8",",,W","12.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-13","3.9",",,W",,," 1249",",,W",,,"15.6",",,W","7.2",",,W",,,"  330",",,W","  300",",,W","10.3",",,W","13.0",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-14","3.4",",,W",,," 1107",",,W",,,"17.2",",,W","7.2",",,W",,,"  330",",,W","  260",",,W","6.7",",,W","9.4",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-15","4.0",",,W",,," 1238",",,W",,,"25.6",",,W","14.4",",,W",,,"  140",",,W","  140",",,W","9.4",",,W","9.8",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-16","2.9",",,W",,," 1443",",,W",,,"28.9",",,W","19.4",",,W",,,"  260",",,W","  270",",,W","8.1",",,W","11.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-17","2.8",",,W",,," 2231",",,W",,,"23.9",",,W","17.2",",,W",,,"  130",",,W","  140",",,W","6.7",",,W","7.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-18","4.5",",,W",,," 0437",",,W",,,"18.9",",,W","15.6",",,W",,,"  140",",,W","  130",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-19","2.3",",,W",,," 0408",",,W",,,"22.2",",,W","15.6",",,W",,,"  120",",,W","  110",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-20","2.8",",,W",,," 1644",",,W",,,"25.6",",,W","18.9",",,W",,,"  180",",,W","  180",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-21","2.5",",,W",,," 1745",",,W",,,"26.1",",,W","18.9",",,W",,,"  170",",,W","  170",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-22","3.8",",,W",,," 1555",",,W",,,"27.2",",,W","20.0",",,W",,,"  170",",,W","  160",",,W","8.9",",,W","11.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-23","4.6",",,W",,," 1630",",,W",,,"26.1",",,W","18.9",",,W",,,"  170",",,W","  170",",,W","9.8",",,W","12.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-24","5.7",",,W",,," 1614",",,W",,,"19.4",",,W","10.6",",,W",,,"  330",",,W","  310",",,W","10.7",",,W","14.8",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-25","5.4",",,W",,," 0925",",,W",,,"18.3",",,W","8.3",",,W",,,"  330",",,W","  340",",,W","11.2",",,W","13.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-26","3.2",",,W",,," 1139",",,W",,,"21.7",",,W","10.0",",,W",,,"  320",",,W","  330",",,W","7.2",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-27","1.6",",,W",,," 0132",",,W",,,"20.6",",,W","12.8",",,W",,,"  130",",,W","  330",",,W","4.5",",,W","5.8",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-28","2.8",",,W",,," 1956",",,W",,,"24.4",",,W","16.1",",,W",,,"  170",",,W","  160",",,W","6.3",",,W","8.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-29","3.0",",,W",,," 1744",",,W",,,"28.9",",,W","19.4",",,W",,,"  180",",,W","  170",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-30","2.6",",,W",,," 1335",",,W",,,"30.6",",,W","21.7",",,W",,,"  150",",,W","  150",",,W","6.7",",,W","8.1",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-05-31","3.0",",,W",,," 1609",",,W",,,"31.1",",,W","20.0",",,W",,,"  170",",,W","  170",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-01","3.4",",,W",,," 1527",",,W",,,"31.1",",,W","21.1",",,W",,,"  130",",,W","  130",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-02","3.4",",,W",,," 1833",",,W",,,"31.7",",,W","20.6",",,W",,,"  200",",,W","  200",",,W","6.7",",,W","10.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-03",,,,," 1548",",,W",,,"24.4",",,W","20.6",",,W",,,"  350",",,W","  350",",,W","9.4",",,W","10.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-04","3.0",",,W",,," 0734",",,W",,,"23.3",",,W","16.7",",,W",,,"  350",",,W","  360",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-05","2.6",",,W",,," 2145",",,W",,,"25.0",",,W","14.4",",,W",,,"  180",",,W","  190",",,W","7.2",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-06","5.3",",,W",,," 1441",",,W",,,"23.3",",,W","18.9",",,W",,,"  130",",,W","  160",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-07","4.2",",,W",,," 1650",",,W",,,"22.2",",,W","19.4",",,W",,,"   20",",,W","   20",",,W","8.1",",,W","12.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-08","1.7",",,W",,," 1450",",,W",,,"26.1",",,W","18.3",",,W",,,"  320",",,W","  330",",,W","5.8",",,W","7.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-09","2.6",",,W",,," 2001",",,W",,,"26.1",",,W","18.9",",,W",,,"  180",",,W","  170",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-10","4.4",",,W",,," 2016",",,W",,,"26.7",",,W","20.6",",,W",,,"  170",",,W","  170",",,W","9.4",",,W","14.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-11","3.3",",,W",,," 1443",",,W",,,"28.3",",,W","20.0",",,W",,,"  280",",,W","  280",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-12","2.0",",,W",,," 1206",",,W",,,"30.0",",,W","20.6",",,W",,,"  300",",,W","  290",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-13","4.4",",,W",,," 1537",",,W",,,"31.1",",,W","20.6",",,W",,,"  280",",,W","  260",",,W","13.4",",,W","19.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-14","4.7",",,W",,," 0054",",,W",,,"25.6",",,W","16.1",",,W",,,"  330",",,W","  330",",,W","11.2",",,W","14.8",",,W",,,,,,,,,,
